,transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
3847,4108,830.0,2025-10-21 13:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3848,4116,1030.0,2025-10-21 14:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3849,4121,500.0,2025-10-21 14:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3850,4125,500.0,2025-10-21 14:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3851,4127,500.0,2025-10-21 14:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3852,4131,500.0,2025-10-21 14:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3853,4136,500.0,2025-10-21 14:39:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3854,4138,500.0,2025-10-21 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3855,4139,500.0,2025-10-21 14:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3856,4143,500.0,2025-10-21 14:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3857,4145,500.0,2025-10-21 14:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3858,4162,500.0,2025-10-21 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3859,4167,500.0,2025-10-21 15:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3860,4168,500.0,2025-10-21 15:32:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3861,4170,500.0,2025-10-21 15:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3862,4174,500.0,2025-10-21 15:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3863,4177,500.0,2025-10-21 15:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3864,4179,500.0,2025-10-21 15:46:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3865,4183,500.0,2025-10-21 15:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3866,4184,500.0,2025-10-21 15:54:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3867,4185,500.0,2025-10-21 15:55:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3868,4187,500.0,2025-10-21 15:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3869,4189,500.0,2025-10-21 16:03:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3870,4196,500.0,2025-10-21 16:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3871,4200,1030.0,2025-10-21 16:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3872,4206,500.0,2025-10-21 17:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3873,4209,500.0,2025-10-21 17:50:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3874,4211,500.0,2025-10-21 18:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3875,4212,500.0,2025-10-21 18:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3876,4217,500.0,2025-10-22 09:42:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3877,4218,500.0,2025-10-22 09:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3878,4219,500.0,2025-10-22 09:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3879,4220,500.0,2025-10-22 10:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3880,4222,500.0,2025-10-22 10:43:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3881,4224,500.0,2025-10-22 11:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3882,4225,500.0,2025-10-22 11:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3883,4227,1070.0,2025-10-22 11:17:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3884,4228,500.0,2025-10-22 11:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3885,4229,500.0,2025-10-22 11:28:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3886,4230,500.0,2025-10-22 11:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3887,4231,500.0,2025-10-22 11:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3888,4232,500.0,2025-10-22 11:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3889,4235,500.0,2025-10-22 11:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3890,4236,1000.0,2025-10-22 11:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3891,4238,500.0,2025-10-22 12:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3892,4242,500.0,2025-10-22 12:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3893,4244,500.0,2025-10-22 12:36:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3894,4246,500.0,2025-10-22 12:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3895,4247,500.0,2025-10-22 12:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3896,4248,1080.0,2025-10-22 12:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3897,4249,500.0,2025-10-22 12:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3898,4250,500.0,2025-10-22 13:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3899,4251,500.0,2025-10-22 13:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3900,4256,500.0,2025-10-22 13:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3901,4257,500.0,2025-10-22 13:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3902,4258,500.0,2025-10-22 13:38:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3903,4259,500.0,2025-10-22 13:40:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3904,4262,500.0,2025-10-22 13:49:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3905,4263,500.0,2025-10-22 13:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3906,4266,500.0,2025-10-22 14:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3907,4268,500.0,2025-10-22 14:03:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3908,4269,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3909,4271,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3910,4272,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3911,4273,500.0,2025-10-22 14:04:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3912,4275,500.0,2025-10-22 14:05:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3913,4277,500.0,2025-10-22 14:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3914,4280,500.0,2025-10-22 14:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3915,4281,500.0,2025-10-22 14:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3916,4282,890.0,2025-10-22 14:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3917,4283,500.0,2025-10-22 14:10:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3918,4284,500.0,2025-10-22 14:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3919,4285,500.0,2025-10-22 14:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3920,4287,500.0,2025-10-22 14:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3921,4288,500.0,2025-10-22 14:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3922,4292,500.0,2025-10-22 14:15:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3923,4294,500.0,2025-10-22 14:17:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3924,4298,500.0,2025-10-22 14:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3925,4299,500.0,2025-10-22 14:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3926,4300,500.0,2025-10-22 14:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3927,4301,500.0,2025-10-22 14:21:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3928,4302,500.0,2025-10-22 14:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3929,4303,500.0,2025-10-22 14:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3930,4304,500.0,2025-10-22 14:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3931,4308,1090.0,2025-10-22 14:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3932,4309,890.0,2025-10-22 14:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3933,4310,500.0,2025-10-22 14:26:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3934,4317,500.0,2025-10-22 14:31:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3935,4321,500.0,2025-10-22 14:33:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3936,4323,500.0,2025-10-22 14:35:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3937,4330,500.0,2025-10-22 14:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3938,4332,500.0,2025-10-22 14:41:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3939,4335,500.0,2025-10-22 14:43:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3940,4336,500.0,2025-10-22 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3941,4337,500.0,2025-10-22 14:44:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3942,4338,500.0,2025-10-22 14:45:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3943,4346,500.0,2025-10-22 14:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3944,4347,500.0,2025-10-22 14:48:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3945,4349,500.0,2025-10-22 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3946,4350,1070.0,2025-10-22 14:51:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3947,4351,500.0,2025-10-22 14:52:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3948,4352,500.0,2025-10-22 14:53:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3949,4355,500.0,2025-10-22 14:55:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3950,4356,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3951,4357,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3952,4358,500.0,2025-10-22 14:56:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3953,4361,1010.0,2025-10-22 14:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3954,4362,500.0,2025-10-22 14:57:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3955,4363,500.0,2025-10-22 14:58:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3956,4366,500.0,2025-10-22 14:59:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3957,4367,500.0,2025-10-22 15:00:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3958,4368,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3959,4369,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3960,4370,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3961,4371,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3962,4373,500.0,2025-10-22 15:01:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3963,4377,500.0,2025-10-22 15:02:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3964,4383,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3965,4384,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3966,4386,500.0,2025-10-22 15:06:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3967,4387,500.0,2025-10-22 15:07:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3968,4388,500.0,2025-10-22 15:07:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3969,4389,500.0,2025-10-22 15:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3970,4390,500.0,2025-10-22 15:08:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3971,4391,880.0,2025-10-22 15:09:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3972,4394,500.0,2025-10-22 15:11:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3973,4395,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3974,4398,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3975,4399,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3976,4400,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3977,4402,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3978,4403,500.0,2025-10-22 15:12:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3979,4405,500.0,2025-10-22 15:13:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3980,4407,500.0,2025-10-22 15:14:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3981,4410,500.0,2025-10-22 15:16:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3982,4412,500.0,2025-10-22 15:18:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3983,4413,500.0,2025-10-22 15:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3984,4414,500.0,2025-10-22 15:19:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3985,4415,500.0,2025-10-22 15:20:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3986,4418,500.0,2025-10-22 15:21:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3987,4420,500.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3988,4421,960.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3989,4422,500.0,2025-10-22 15:22:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3990,4425,500.0,2025-10-22 15:23:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3991,4429,500.0,2025-10-22 15:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
3992,4430,500.0,2025-10-22 15:25:00,card,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
